qid,granite_dense,bm25,hybrid_granite_bm25,convex_hybrid_granite_bm25
PLAIN-3161,1.0,1.0,1.0,1.0
PLAIN-3171,0.0,0.0,0.0,0.0
PLAIN-3181,0.4429398126509056,0.361879195385413,0.35079429740281753,0.5252085403110709
PLAIN-3191,0.857980942822373,0.22009176629808017,0.5116508161747901,0.857980942822373
PLAIN-320,0.22009176629808017,0.30523488393970116,0.33013764944712026,0.22009176629808017
PLAIN-3201,1.0,1.0,1.0,1.0
PLAIN-3211,0.3764459522792426,0.7909506325094737,0.6726934039987301,0.5181001594748443
PLAIN-3221,0.8553475075669357,0.84860265890399,0.857980942822373,0.8553475075669357
PLAIN-3231,0.0,0.0,0.0,0.0
PLAIN-3241,0.25909036127391766,0.15130120674940672,0.21779548001177884,0.23811292043488155
PLAIN-3251,1.0,1.0,1.0,1.0
PLAIN-3261,0.036831869957267185,0.06370866775185362,0.12741733550370724,0.036831869957267185
PLAIN-3271,0.0,0.0,0.0,0.0
PLAIN-3281,0.4935232796777481,0.644824486427155,0.644824486427155,0.4935232796777481
PLAIN-3292,1.0,0.8389574121760602,0.866947989864271,1.0
PLAIN-33,0.0,0.0,0.0,0.0
PLAIN-3302,0.0,0.0,0.0,0.0
PLAIN-3312,0.67175898907361,0.4092727151605027,0.5750739861833288,0.6332971816211658
PLAIN-332,0.0,0.0,0.0,0.0
PLAIN-3322,0.7767471075223497,0.8550956239938448,0.8550956239938448,0.8446905084406404
PLAIN-3332,0.8572048559638628,0.6489315753318465,0.7917267193679839,0.8572048559638628
PLAIN-3342,0.0,0.0,0.0,0.0
PLAIN-3352,0.841492960259019,0.3589542101716347,0.6110191504983019,0.841492960259019
PLAIN-3362,0.7702043899253147,0.727329844310522,0.800693766409882,0.7967610662472993
PLAIN-3372,0.6366824387328317,0.5585075862632192,0.6366824387328317,0.6366824387328317
PLAIN-3382,0.6726156710929547,0.19194129398216267,0.38826248782900186,0.6375166539659909
PLAIN-3392,0.8572048559638628,0.933745776545611,0.933745776545611,0.9266360779006401
PLAIN-3402,0.5834330535576521,0.22009176629808017,0.4448530294934502,0.5834330535576521
PLAIN-3412,0.606241562353928,0.7948833326720564,0.804810999209339,0.6874708847784536
PLAIN-3422,0.31488013066763093,0.33013764944712026,0.3589542101716347,0.3589542101716347
PLAIN-3432,0.8899541168509599,0.44821456061271264,0.5766882048947064,0.8236998933965709
PLAIN-344,0.5842273861585908,0.11706259313796354,0.27839258028034286,0.47254583883871204
PLAIN-3442,0.1480409554829326,0.1480409554829326,0.18154179253735267,0.16716045496620227
PLAIN-3452,0.23463936301137822,0.0,0.13565197343244778,0.23463936301137822
PLAIN-3462,0.0,0.23463936301137822,0.2960819109658652,0.0
PLAIN-3472,0.0,0.0,0.0,0.0
PLAIN-358,0.3819201904775964,0.0,0.10327064981393906,0.2367460284110084
PLAIN-371,0.0,0.0,0.0,0.0
PLAIN-383,0.49435723575344825,0.4636440365082036,0.48471198902551854,0.48471198902551854
PLAIN-395,0.0,0.0,0.0,0.0
PLAIN-407,0.09478836436955078,0.22009176629808017,0.22009176629808017,0.22009176629808017
PLAIN-418,0.0,0.06943122193677727,0.0,0.0
PLAIN-430,0.605504765619221,0.6726934039987301,0.727329844310522,0.6785038377365556
PLAIN-44,1.0,1.0,1.0,1.0
PLAIN-441,1.0,1.0,1.0,1.0
PLAIN-457,0.06625422345438903,0.07336392209936005,0.22009176629808017,0.13698471029831175
PLAIN-468,0.677273373952691,0.20483424751859086,0.5321408435198608,0.7007731679885374
PLAIN-478,0.0,0.0,0.0,0.0
PLAIN-488,0.7605438394871004,0.43929373490672136,0.5282800663700055,0.6603500829625067
PLAIN-499,0.6652907408280685,0.40348266660099286,0.4885468020156227,0.6618313225363274
PLAIN-510,0.7222954974312066,0.30523488393970116,0.6429424283490954,0.6906478832608419
PLAIN-520,0.5111707781750245,0.43231813227099475,0.4073174795910971,0.43780685607566444
PLAIN-531,1.0,1.0,1.0,1.0
PLAIN-541,0.30523488393970116,0.09478836436955078,0.35970991185182927,0.30523488393970116
PLAIN-551,0.0,0.0,0.0,0.0
PLAIN-56,0.0,0.06625422345438903,0.0,0.0
PLAIN-561,0.22009176629808017,0.2984900352767555,0.30523488393970116,0.28952298823485745
PLAIN-571,0.0,0.0,0.0,0.0
PLAIN-583,1.0,0.8701249883466593,0.9305687780632227,1.0
PLAIN-593,0.8555025847454517,0.48361041476720446,0.7004156935681225,0.8973000184168799
PLAIN-603,0.6122496142821665,0.0,0.20904936749052638,0.4954588824701808
PLAIN-613,0.0,0.0,0.0,0.0
PLAIN-623,0.22400556151517553,0.2781981696179509,0.2489083270225946,0.2489083270225946
PLAIN-634,0.9197207891481876,1.0,1.0,1.0
PLAIN-645,0.13120507751234178,0.21398626473452756,0.3391602052736161,0.21398626473452756
PLAIN-660,0.08514311764162098,0.22009176629808017,0.13886244387355454,0.13886244387355454
PLAIN-671,0.6898286563534621,0.6442227883107535,0.7885497208855957,0.7885497208855957
PLAIN-68,0.0,0.0,0.0,0.0
PLAIN-681,0.0,0.0,0.0,0.0
PLAIN-691,0.0,0.0,0.0,0.0
PLAIN-701,0.9363792118010483,0.5829393865084944,0.7034066032439746,0.9363792118010483
PLAIN-711,0.30260241349881345,0.30260241349881345,0.30260241349881345,0.30260241349881345
PLAIN-721,0.5978711726939663,0.20631859150857212,0.4658836141055743,0.5753058420550254
