qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
PLAIN-2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-2250,0.3273949503887395,0.25339584447728947,0.3273949503887395,0.0,0.27078426295835145,0.3273949503887395,0.0,0.3273949503887395,0.3273949503887395,0.38009376671593426,0.38009376671593426,0.38009376671593426
PLAIN-2261,0.5494063797702666,0.4484174798983886,0.0,0.4379165285089752,0.5220407002420321,0.5226271392438533,0.5494063797702666,0.3629524241193342,0.24014860122439108,0.44066367784739635,0.4356393980791516,0.4379165285089752
PLAIN-227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-2271,0.43122038713502525,0.43122038713502525,0.49354571029098443,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525,0.43122038713502525
PLAIN-2281,0.2640681225725909,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.0,0.3065735963827292,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.38685280723454163
PLAIN-2291,0.38685280723454163,0.3065735963827292,0.19342640361727081,0.3065735963827292,0.3065735963827292,0.38685280723454163,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.38685280723454163,0.38685280723454163,0.38685280723454163
PLAIN-23,0.1746103421078289,0.10218331334064328,0.16195671984435944,0.17848602126718,0.188949506485086,0.21015445990354958,0.3239134396887189,0.2531204573537867,0.25835219996273967,0.10218331334064328,0.10218331334064328,0.10218331334064328
PLAIN-2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-2311,1.0,0.6309297535714575,0.3562071871080222,0.5,1.0,0.31546487678572877,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
PLAIN-2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAIN-2332,0.7039180890341347,0.7653606369886217,0.7653606369886217,0.46927872602275644,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217,0.7653606369886217
PLAIN-2343,0.0,0.0,0.0,0.0,0.0,0.0,0.16812753627111746,0.0,0.0,0.0,0.0,0.0
PLAIN-2354,0.6039071644781281,0.6653497124326151,0.43734888382569426,0.8395700624665824,0.7653606369886217,0.5307212739772434,0.7653606369886217,0.7653606369886217,0.7039180890341347,0.7122630665145961,0.7122630665145961,0.7122630665145961
PLAIN-2364,1.0,1.0,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLAIN-2375,0.5109559939712153,0.40298313359773236,0.38685280723454163,0.6052602440527057,0.44130740935663865,0.48247555939075504,0.41443699955334395,0.6131471927654584,0.2640681225725909,0.23719771276929622,0.23719771276929622,0.23719771276929622
PLAIN-238,0.7280855459907165,0.7846170207230129,0.5363559634917963,0.7759944384848244,0.7791714369672127,0.539987338899539,0.7479350596733328,0.5368103404171507,0.6429424283490954,0.756902106715231,0.756902106715231,0.756902106715231
