qid,granite_dense,gte_dense,bm25
1196,0.02395209580838323,0.03636363636363636,0.0
1197,0.07692307692307693,0.0,0.0
1198,0.01694915254237288,0.028985507246376812,0.03225806451612903
1199,0.1142857142857143,0.10526315789473684,0.09302325581395349
12,0.0,0.0,0.0
120,0.0,0.0,0.0449438202247191
1200,0.16666666666666669,0.16666666666666669,0.16666666666666669
1201,0.052631578947368425,0.0,0.0
1202,0.33333333333333337,0.05714285714285715,0.047619047619047616
1203,0.031746031746031744,0.05479452054794521,0.0851063829787234
1204,0.08695652173913045,0.027777777777777776,0.08695652173913045
1205,0.07142857142857142,0.21052631578947367,0.0
1206,0.25,0.25,0.07142857142857142
1207,0.0606060606060606,0.06666666666666667,0.05084745762711864
1208,0.04081632653061224,0.0404040404040404,0.0
1209,0.02631578947368421,0.03508771929824561,0.0
121,0.07999999999999999,0.125,0.06779661016949151
1210,0.048192771084337345,0.09302325581395349,0.0
1211,0.05128205128205127,0.052631578947368425,0.0
1212,0.1142857142857143,0.1142857142857143,0.07692307692307693
1213,0.12121212121212122,0.08888888888888888,0.0
1214,0.018181818181818184,0.01785714285714286,0.020618556701030924
1215,0.04938271604938272,0.037037037037037035,0.06451612903225806
1216,0.0392156862745098,0.0,0.0
1217,0.125,0.03846153846153846,0.0
1218,0.3076923076923077,0.3076923076923077,0.0909090909090909
1219,0.2666666666666667,0.2666666666666667,0.2666666666666667
122,0.0,0.11764705882352941,0.04
1220,0.0,0.0,0.0
1221,0.0196078431372549,0.013986013986013986,0.025974025974025976
1222,0.014388489208633093,0.014492753623188404,0.05882352941176471
1223,0.06060606060606061,0.06060606060606061,0.03773584905660378
1224,0.08163265306122448,0.03508771929824561,0.0
1225,0.0,0.0,0.0
1226,0.06349206349206349,0.05714285714285715,0.03225806451612903
1227,0.19999999999999998,0.19354838709677416,0.3
1228,0.1142857142857143,0.1142857142857143,0.09756097560975609
1229,0.0,0.0,0.0
123,0.043243243243243246,0.053691275167785234,0.010810810810810811
1230,0.034782608695652174,0.06666666666666667,0.03305785123966942
1231,0.12903225806451613,0.1111111111111111,0.0
1232,0.02395209580838323,0.021276595744680854,0.05194805194805195
1233,0.23529411764705882,0.23529411764705882,0.0
1234,0.16666666666666669,0.10169491525423728,0.0
1235,0.0,0.016,0.0
1236,0.17391304347826084,0.08163265306122448,0.07547169811320754
1237,0.05555555555555556,0.05714285714285715,0.02247191011235955
1238,0.024096385542168676,0.022988505747126436,0.01886792452830189
1239,0.046511627906976744,0.030303030303030307,0.034482758620689655
124,0.04395604395604395,0.04597701149425288,0.05194805194805195
1240,0.05660377358490566,0.0689655172413793,0.0
1241,0.07142857142857142,0.05882352941176471,0.0
1242,0.0,0.09302325581395349,0.0
1243,0.0,0.0,0.0
1244,0.047058823529411764,0.04938271604938272,0.05194805194805195
1245,0.06976744186046512,0.06818181818181818,0.0909090909090909
1246,0.02985074626865672,0.0,0.0
1247,0.0,0.0,0.0
1248,0.05128205128205127,0.06557377049180328,0.05405405405405406
1249,0.05,0.03571428571428572,0.0
125,0.047058823529411764,0.05882352941176471,0.03921568627450981
1250,0.029411764705882356,0.0,0.0
1251,0.035398230088495575,0.0909090909090909,0.0
1252,0.0821917808219178,0.10344827586206896,0.058252427184466014
1253,0.1090909090909091,0.07142857142857142,0.10526315789473684
1254,0.03508771929824561,0.0,0.029411764705882353
1255,0.05714285714285715,0.04938271604938272,0.05714285714285715
1256,0.017094017094017096,0.0,0.0
1257,0.0,0.0,0.0
1258,0.0,0.01941747572815534,0.0
1259,0.012121212121212121,0.013605442176870748,0.02
126,0.028571428571428574,0.04347826086956522,0.04444444444444444
1260,0.046511627906976744,0.052631578947368425,0.07407407407407407
1261,0.03571428571428571,0.08333333333333334,0.07228915662650602
1262,0.0,0.0,0.0
1263,0.03550295857988166,0.03973509933774835,0.0
1264,0.052631578947368425,0.05479452054794521,0.02666666666666666
1265,0.08695652173913045,0.2857142857142857,0.0
1266,0.038461538461538464,0.025974025974025976,0.052631578947368425
1267,0.11764705882352941,0.0980392156862745,0.15625
1268,0.0,0.0909090909090909,0.0
1269,0.039999999999999994,0.0,0.0
127,0.061224489795918366,0.05084745762711864,0.16
1270,0.1904761904761905,0.125,0.13793103448275862
1271,0.038461538461538464,0.021276595744680854,0.0
1272,0.011111111111111112,0.0,0.0
