qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
1748,0.45379693233402824,0.5845904686910707,0.0,0.6065956724622847,0.35256832412172806,0.3601191202437057,0.47226549742325,0.2795962051779312,0.27050515530277414,0.4512861809029252,0.367048613489692,0.4512861809029252
1783,1.0,0.8315546295836225,0.0,1.0,1.0,0.45560514958746035,1.0,0.48247555939075504,0.23719771276929622,0.38685280723454163,0.38685280723454163,0.38685280723454163
18,0.3108658234453849,0.41231449937143627,0.3932591258696538,0.5186511804016661,0.3108658234453849,0.38972337529357015,0.41231449937143627,0.4483039899025303,0.4483039899025303,0.2918104499436024,0.2918104499436024,0.2918104499436024
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,0.3171937659698004,0.15642624200758548,0.0,0.2960819109658652,0.15642624200758548,0.0,0.15642624200758548,0.13565197343244778,0.0,0.2960819109658652,0.20210734650054757,0.2960819109658652
1819,0.6309297535714575,0.0,0.0,0.0,0.3562071871080222,0.6309297535714575,0.3333333333333333,0.3010299956639812,0.0,0.0,0.0,0.0
1824,0.0,0.3010299956639812,0.5,0.0,0.3010299956639812,0.31546487678572877,0.0,0.43067655807339306,0.6309297535714575,0.5,0.5,0.6309297535714575
1826,0.0,0.0,0.0,0.0,0.0,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.0
1832,0.6238470455881188,0.561692774772731,0.15130120674940672,0.41966500663677697,0.3422220729283414,0.3212446320893053,0.6105858728157117,0.5709662133861837,0.5337936505754552,0.5943907508440193,0.5943907508440193,0.5943907508440193
1871,0.9860433320650158,0.8950513976905917,0.5390031312763821,0.9098999913476323,1.0,0.9933222998814617,0.8301054527851841,0.8053706965939337,0.7322538581500236,0.9888026041880242,0.8219345592466819,0.9888026041880242
1877,0.8175295903539445,0.6131471927654584,0.38685280723454163,0.0,0.8772153153380493,0.8315546295836225,0.8772153153380493,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
1889,0.5412163092689025,0.3259735800334642,0.1482972305701491,0.23504554941448536,0.23504554941448536,0.23504554941448536,0.23504554941448536,0.33627415762678553,0.3259735800334642,0.5792140711633723,0.5716213154129578,0.5792140711633723
1915,0.6131471927654584,0.6131471927654584,0.0,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.38685280723454163,0.23719771276929622,0.21840743681816419,0.38685280723454163,0.38685280723454163,0.38685280723454163
1920,0.6052602440527057,1.0,0.6131471927654584,0.6131471927654584,0.9197207891481876,1.0,1.0,0.8315546295836225,0.8175295903539445,1.0,1.0,1.0
1933,1.0,0.43067655807339306,0.0,0.6309297535714575,0.43067655807339306,0.0,0.31546487678572877,0.3010299956639812,0.2890648263178879,0.6309297535714575,0.6309297535714575,0.6309297535714575
