qid,granite_dense,granite_small_dense,bm25,st_dense,gte_dense,e5_dense,bge_dense,hybrid_granite_bm25,hybrid_granite_small_bm25,granite_rerank,granite_small_rerank,hybrid_granite_bm25_rerank
236,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3010299956639812,0.3010299956639812,1.0,1.0,1.0
237,0.6309297535714575,1.0,0.3333333333333333,0.3010299956639812,0.2890648263178879,1.0,0.43067655807339306,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575
238,1.0,1.0,0.43067655807339306,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,1.0,1.0,0.5,0.38685280723454163,1.0,0.5,0.6309297535714575,1.0,1.0,1.0,1.0,1.0
249,1.0,0.38685280723454163,0.3333333333333333,1.0,1.0,0.6309297535714575,0.2890648263178879,0.6309297535714575,0.5,1.0,1.0,1.0
261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269,0.43067655807339306,0.43067655807339306,0.5,0.0,0.43067655807339306,0.0,0.2890648263178879,0.6309297535714575,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575
274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275,0.9060254355346823,0.8529278650606567,0.6447841584694202,0.8854598815714874,0.6797310500037655,0.9325210919548239,0.7122630665145961,0.7328286204777911,0.6653497124326151,0.9060254355346823,0.9060254355346823,0.9060254355346823
279,1.0,1.0,0.0,1.0,1.0,0.6309297535714575,1.0,0.38685280723454163,0.43067655807339306,0.5,0.5,0.6309297535714575
294,1.0,1.0,0.0,1.0,1.0,0.43067655807339306,1.0,0.43067655807339306,0.38685280723454163,0.6309297535714575,0.5,0.6309297535714575
295,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.31546487678572877,0.31546487678572877,0.0,0.0,0.0
298,0.3562071871080222,0.3562071871080222,0.0,0.0,0.5,0.43067655807339306,0.43067655807339306,0.3010299956639812,0.2890648263178879,0.0,0.0,0.0
3,1.0,1.0,1.0,0.38685280723454163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,0.0,0.0,0.0,0.3010299956639812,0.31546487678572877,0.0,0.3562071871080222,0.0,0.0,0.0,0.0,0.0
303,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
338,0.0,0.0,0.0,0.0,0.3562071871080222,0.2890648263178879,0.3562071871080222,0.0,0.0,0.0,0.0,0.0
343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.38685280723454163,0.3333333333333333
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.6309297535714575,0.43067655807339306,0.6309297535714575,0.3562071871080222,0.3333333333333333,0.6309297535714575,0.43067655807339306,0.6309297535714575,0.5,0.6309297535714575,0.6309297535714575,0.6309297535714575
362,1.0,1.0,0.3562071871080222,1.0,1.0,1.0,1.0,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31546487678572877,0.3333333333333333,0.31546487678572877
384,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,0.7860137352654724,0.830419897363192,0.14606834984270645,0.49661976912920763,0.7756199604526248,0.6739577727076379,0.7227265726449519,0.44615333764087994,0.44615333764087994,0.8357799744028239,0.8357799744028239,0.8357799744028239
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
399,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0
410,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
415,0.6309297535714575,0.6309297535714575,0.5,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
42,0.6309297535714575,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.31546487678572877,0.31546487678572877,0.0,0.0,0.0
437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.38685280723454163,0.0,0.0,0.0
439,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,1.0,1.0,0.38685280723454163,0.3010299956639812,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,1.0,1.0,1.0
452,0.9828920819566879,1.0,0.34620964322385606,1.0,1.0,0.9619991470595832,1.0,0.6713527276121545,0.6984152163370878,0.9828920819566879,0.9828920819566879,0.9828920819566879
475,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2890648263178879,0.2890648263178879,1.0,1.0,1.0
478,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,0.6309297535714575,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
49,0.3562071871080222,0.5,1.0,0.0,0.0,0.3562071871080222,0.0,0.5,1.0,1.0,1.0,1.0
491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,0.9010126104210695,0.9325210919548239,0.7039180890341347,0.8710785440003369,0.9325210919548239,0.9674679834891693,0.9674679834891693,0.7653606369886217,0.9010126104210695,0.9674679834891693,0.9674679834891693,0.9674679834891693
501,0.0,0.3562071871080222,0.0,0.5,0.0,1.0,0.31546487678572877,0.0,0.0,1.0,1.0,1.0
502,0.8772153153380493,0.8772153153380493,0.9197207891481876,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.8772153153380493,0.8772153153380493,1.0,1.0,1.0
507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,0.23719771276929622,0.2640681225725909,0.39564672360221187,0.20438239758848611,0.18457569677956817,0.17723928678404774,0.20438239758848611,0.39780880120575696,0.430624116386567,0.17723928678404774,0.17723928678404774,0.17723928678404774
513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,0.9828920819566879,0.9828920819566879,0.5855700749881525,0.9828920819566879,0.9828920819566879,0.9828920819566879,0.9828920819566879,0.6366824387328317,0.6366824387328317,0.9828920819566879,0.9828920819566879,0.9828920819566879
525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,1.0,1.0,0.0,0.6309297535714575,1.0,0.5,1.0,0.0,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575
528,0.6309297535714575,1.0,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.38685280723454163,1.0,1.0,1.0,1.0,1.0
53,0.5,0.3562071871080222,0.0,0.0,0.43067655807339306,0.43067655807339306,0.3562071871080222,0.38685280723454163,0.3010299956639812,0.3333333333333333,0.3333333333333333,0.3333333333333333
532,0.0,0.0,0.5,0.0,0.6309297535714575,0.43067655807339306,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0
533,1.0,1.0,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,0.5,0.5,1.0,0.3333333333333333,0.43067655807339306,0.38685280723454163,0.5,0.6309297535714575,0.6309297535714575,0.3562071871080222,0.3562071871080222,0.3562071871080222
536,0.3333333333333333,0.3333333333333333,0.3562071871080222,0.38685280723454163,0.38685280723454163,0.3333333333333333,0.3562071871080222,0.3562071871080222,0.3562071871080222,0.2890648263178879,0.2890648263178879,0.2890648263178879
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,0.6309297535714575,0.6309297535714575,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,0.5,0.6309297535714575,1.0,1.0,0.5,1.0,0.6309297535714575,0.6309297535714575,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575
57,1.0,1.0,0.0,0.6309297535714575,1.0,0.43067655807339306,1.0,0.43067655807339306,0.5,1.0,1.0,1.0
575,1.0,1.0,0.0,0.5,0.5,1.0,0.38685280723454163,0.31546487678572877,0.31546487678572877,1.0,1.0,1.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,1.0,1.0,1.0,0.43067655807339306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,0.45560514958746035,0.5012658353418871,0.23719771276929622,0.39780880120575696,0.4415801103577823,0.48247555939075504,0.41183384043543503,0.23719771276929622,0.41443699955334395,0.4227898344066503,0.4227898344066503,0.4227898344066503
593,0.6309297535714575,0.5,0.6309297535714575,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,1.0
