qid,granite_dense,bm25,splade,convex_hybrid_granite_bm25,convex_hybrid_granite_splade
5021,0.6131471927654584,0.21840743681816419,0.38685280723454163,0.6131471927654584,0.6131471927654584
503,0.5834330535576521,0.33013764944712026,0.4537425745411855,0.5695785062497354,0.6083169141195838
5030,0.6309297535714575,1.0,1.0,0.6309297535714575,0.6309297535714575
504,0.2640681225725909,0.0,0.19342640361727081,0.3065735963827292,0.3065735963827292
5045,0.0,0.0,0.0,0.0,0.0
5054,0.3010299956639812,0.43067655807339306,0.3333333333333333,1.0,0.6309297535714575
5061,0.0,0.0,0.0,0.0,0.0
5064,0.10699313236726378,0.0,0.16958010263680806,0.10209739512291163,0.14606834984270645
5067,0.0,0.0,0.0,0.0,0.0
5080,0.46927872602275644,0.0,0.2960819109658652,0.46927872602275644,0.46927872602275644
5083,0.19092086617893467,0.0,0.0,0.15130120674940672,0.15130120674940672
5085,0.0,0.0,0.0,0.0,0.0
5086,0.0,0.0,0.0,0.0,0.0
5090,0.38356636737133565,0.3391602052736161,0.3391602052736161,0.48522855511632257,0.36005461457723403
5125,0.6131471927654584,0.0,0.23719771276929622,0.6131471927654584,0.6131471927654584
5134,1.0,1.0,0.7039180890341347,1.0,0.9674679834891693
515,0.31546487678572877,0.0,0.0,0.31546487678572877,0.0
5150,0.4703652827859579,0.4371994911049732,0.44615333764087994,0.5531464700081437,0.48522855511632257
5155,0.3152014104491349,0.0,0.2960819109658652,0.29769321486741446,0.4776237035032179
5172,0.0,0.0,0.0,0.0,0.0
5178,0.5,0.38685280723454163,1.0,0.6309297535714575,0.6309297535714575
5185,0.5,0.0,0.0,0.5,0.5
5196,1.0,0.43067655807339306,1.0,1.0,1.0
5206,0.16958010263680806,0.1208113026994942,0.1208113026994942,0.3391602052736161,0.21398626473452756
5228,0.0,0.0,0.0,0.0,0.0
5231,0.0,0.0,0.0,0.0,0.0
5241,1.0,0.6309297535714575,1.0,1.0,1.0
5254,0.0,0.0,0.21840743681816419,0.0,0.20438239758848611
5255,0.6257049680303419,0.15642624200758548,0.46927872602275644,0.6105456988825855,0.6364391809889587
5264,0.15101961822780524,0.0,0.0,0.16812753627111746,0.13905617951077562
5271,0.6240505200038379,0.0,0.0,0.6052602440527057,0.5640920940185894
529,0.0,0.18457569677956817,0.38685280723454163,0.21840743681816419,0.2640681225725909
5331,0.0,0.16958010263680806,0.0,0.0,0.0
5343,0.16716045496620227,0.0,0.0,0.15642624200758548,0.14126697285982898
5347,0.0,0.0,0.0,0.0,0.0
5356,1.0,0.0,0.38685280723454163,1.0,1.0
5369,0.8772153153380493,0.0,0.6131471927654584,0.9197207891481876,0.8503449055347546
5374,1.0,0.6309297535714575,1.0,1.0,1.0
5380,0.18340980524840012,0.0,0.11004588314904008,0.07336392209936005,0.09478836436955078
5402,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584
5410,0.0,0.0,0.0,0.0,0.0
5422,1.0,0.0,0.0,0.5,0.43067655807339306
5427,0.0,0.0,0.0,0.0,0.0
5460,1.0,1.0,1.0,1.0,1.0
5464,0.0,0.0,0.6309297535714575,0.0,0.43067655807339306
547,0.975788054854922,0.830419897363192,0.9818483242455303,0.9708923176105698,1.0
549,1.0,0.0,0.0,1.0,0.6309297535714575
5503,0.5,0.0,0.6309297535714575,0.5,0.5
5505,0.123151194370365,0.0,0.0,0.11751610475642714,0.13905617951077562
5511,0.9674679834891693,0.7653606369886217,0.6713860725233041,0.9674679834891693,1.0
5534,1.0,1.0,1.0,1.0,1.0
5549,0.8772153153380493,0.6240505200038379,0.6934264036172708,0.8772153153380493,0.9197207891481876
5585,0.0,0.0,0.0,0.0,0.0
559,0.43067655807339306,1.0,1.0,1.0,1.0
5592,0.0,0.0,0.3562071871080222,0.0,0.3010299956639812
56,1.0,0.5,1.0,1.0,1.0
5616,0.0,0.0,0.3065735963827292,0.0,0.0
5620,0.46927872602275644,0.0,0.23463936301137822,0.46927872602275644,0.46927872602275644
5646,0.32703966649239957,0.3391602052736161,0.21398626473452756,0.45221360703148816,0.3391602052736161
5653,0.0,0.0,0.0,0.0,0.0
5683,1.0,0.0,0.38685280723454163,0.5,1.0
570,1.0,0.0,0.2890648263178879,0.3562071871080222,1.0
5710,0.0,0.0,0.0,0.0,0.0
5741,0.32908604348504067,0.0843142342558857,0.2327059155688063,0.2529427027676571,0.24390331138078203
5763,0.559008518493208,0.0,0.298254219601818,0.4202024810692814,0.544556608342548
5782,0.48381288316677695,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.8065735963827293
5790,0.0,0.6131471927654584,0.21840743681816419,0.38685280723454163,0.23719771276929622
5808,0.0,0.0,0.0,0.0,0.0
585,0.3391602052736161,0.14606834984270645,0.3391602052736161,0.3391602052736161,0.3391602052736161
5853,0.17723928678404774,0.0,0.0,0.21840743681816419,0.18457569677956817
5862,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584
588,0.40298313359773236,0.6131471927654584,0.19342640361727081,0.3065735963827292,0.45560514958746035
5888,0.0,0.0,0.0,0.0,0.0
5903,0.4742708106036133,0.24952583878244927,0.5013508035308389,0.5142521154617875,0.5629199046684298
5906,0.3044671974905181,0.0,0.14126697285982898,0.2836929289153804,0.3152014104491349
594,0.8932547230000344,0.0,0.34620964322385606,0.7598336331031966,0.8276904491046954
5940,1.0,0.6843515475204855,0.9668342083190152,1.0,1.0
5951,0.48864468918810133,0.28371255449703187,0.17630010660342912,0.49828993591603105,0.47338717040861195
